champ_1,role_1,champ_2,role_2,winrate,matches
Teemo,Top,Yone,Support,0.5491,9
Tryndamere,Top,Yone,Support,0.5471,11
Jax,Top,Yone,Support,0.5525,21
Singed,Top,Yone,Support,0.5599,11
Chogath,Top,Yone,Support,0.4939,12
DrMundo,Top,Yone,Support,0.44,13
Irelia,Top,Yone,Support,0.5519,17
Gangplank,Top,Yone,Support,0.5202,15
Trundle,Top,Yone,Support,0.4997,6
Malphite,Top,Yone,Support,0.546,17
Renekton,Top,Yone,Support,0.569,20
Vayne,Top,Yone,Support,0.5203,8
Rumble,Top,Yone,Support,0.5573,8
Nasus,Top,Yone,Support,0.5403,24
Gragas,Top,Yone,Support,0.5678,7
Pantheon,Top,Yone,Support,0.5486,10
Mordekaiser,Top,Yone,Support,0.5266,13
Yone,Support,Yorick,Top,0.5479,6
Akali,Top,Yone,Support,0.5094,9
Garen,Top,Yone,Support,0.4727,19
Riven,Top,Yone,Support,0.5704,7
Shen,Top,Yone,Support,0.5142,16
Volibear,Top,Yone,Support,0.4745,12
Fiora,Top,Yone,Support,0.5412,10
Darius,Top,Yone,Support,0.4842,17
Jayce,Top,Yone,Support,0.5606,28
Gnar,Top,Yone,Support,0.4545,16
Yasuo,Top,Yone,Support,0.531,12
Camille,Top,Yone,Support,0.5462,17
Kled,Top,Yone,Support,0.5423,6
Aatrox,Top,Yone,Support,0.4763,16
Ornn,Top,Yone,Support,0.5553,13
Yone,Support,Yone,Top,0.5259,25
Ambessa,Top,Yone,Support,0.4812,14
Sett,Top,Yone,Support,0.464,19
Gwen,Top,Yone,Support,0.5423,7
KSante,Top,Yone,Support,0.4349,11
Yone,Support,Zaahen,Top,0.5069,11
XinZhao,Jungle,Yone,Support,0.5608,11
Fiddlesticks,Jungle,Yone,Support,0.5683,6
MasterYi,Jungle,Yone,Support,0.5552,18
Warwick,Jungle,Yone,Support,0.5025,5
Nunu,Jungle,Yone,Support,0.5621,8
Jax,Jungle,Yone,Support,0.4427,6
Evelynn,Jungle,Yone,Support,0.4508,10
Karthus,Jungle,Yone,Support,0.5025,5
Chogath,Jungle,Yone,Support,0.5668,15
Amumu,Jungle,Yone,Support,0.4778,6
Shaco,Jungle,Yone,Support,0.5214,12
Nocturne,Jungle,Yone,Support,0.5547,17
JarvanIV,Jungle,Yone,Support,0.4299,30
Elise,Jungle,Yone,Support,0.5268,8
MonkeyKing,Jungle,Yone,Support,0.5618,21
LeeSin,Jungle,Yone,Support,0.5544,47
Nidalee,Jungle,Yone,Support,0.5646,9
Udyr,Jungle,Yone,Support,0.4706,9
Talon,Jungle,Yone,Support,0.5449,18
Shyvana,Jungle,Yone,Support,0.5067,13
Graves,Jungle,Yone,Support,0.482,25
Rengar,Jungle,Yone,Support,0.5684,13
Sejuani,Jungle,Yone,Support,0.5695,8
Hecarim,Jungle,Yone,Support,0.5065,21
Khazix,Jungle,Yone,Support,0.496,18
Diana,Jungle,Yone,Support,0.4705,8
Kayn,Jungle,Yone,Support,0.5531,24
Yone,Support,Zyra,Jungle,0.4565,6
Yone,Support,Zac,Jungle,0.4757,10
Belveth,Jungle,Yone,Support,0.4895,8
Briar,Jungle,Yone,Support,0.4705,11
Viego,Jungle,Yone,Support,0.4705,32
Yone,Support,Zed,Jungle,0.5144,10
Ekko,Jungle,Yone,Support,0.5169,20
Qiyana,Jungle,Yone,Support,0.5694,24
Vi,Jungle,Yone,Support,0.4953,19
Sylas,Jungle,Yone,Support,0.4889,24
Lillia,Jungle,Yone,Support,0.5711,11
Naafiri,Jungle,Yone,Support,0.4522,10
Annie,Mid,Yone,Support,0.5336,6
Galio,Mid,Yone,Support,0.475,12
TwistedFate,Mid,Yone,Support,0.5672,18
Leblanc,Mid,Yone,Support,0.5379,21
Vladimir,Mid,Yone,Support,0.5401,14
Ryze,Mid,Yone,Support,0.449,9
Anivia,Mid,Yone,Support,0.534,14
Kassadin,Mid,Yone,Support,0.5539,22
Irelia,Mid,Yone,Support,0.5124,7
Veigar,Mid,Yone,Support,0.5382,9
Katarina,Mid,Yone,Support,0.4896,24
Orianna,Mid,Yone,Support,0.476,9
Nasus,Mid,Yone,Support,0.5368,8
Akali,Mid,Yone,Support,0.4491,17
Malzahar,Mid,Yone,Support,0.5181,15
Lux,Mid,Yone,Support,0.5491,10
Xerath,Mid,Yone,Support,0.5399,13
Ahri,Mid,Yone,Support,0.5568,32
Fizz,Mid,Yone,Support,0.5686,14
Viktor,Mid,Yone,Support,0.5056,33
Lissandra,Mid,Yone,Support,0.5329,23
Diana,Mid,Yone,Support,0.5283,11
Syndra,Mid,Yone,Support,0.4993,29
Yone,Support,Zoe,Mid,0.4931,8
Yasuo,Mid,Yone,Support,0.509,20
Taliyah,Mid,Yone,Support,0.5658,6
Yone,Support,Zed,Mid,0.5409,27
Ekko,Mid,Yone,Support,0.5645,16
Qiyana,Mid,Yone,Support,0.4544,7
Sylas,Mid,Yone,Support,0.4766,26
Vex,Mid,Yone,Support,0.4844,11
Yone,Mid,Yone,Support,0.4551,16
Mel,Mid,Yone,Support,0.5228,7
Locke,Mid,Yone,Support,0.5502,25
Aurora,Mid,Yone,Support,0.5707,5
Hwei,Mid,Yone,Support,0.5064,11
Sivir,ADC,Yone,Support,0.4799,15
Tristana,ADC,Yone,Support,0.551,30
MissFortune,ADC,Yone,Support,0.4293,7
Ashe,ADC,Yone,Support,0.5594,23
Twitch,ADC,Yone,Support,0.481,20
Caitlyn,ADC,Yone,Support,0.5218,42
Vayne,ADC,Yone,Support,0.5433,10
Ezreal,ADC,Yone,Support,0.4297,15
KogMaw,ADC,Yone,Support,0.5685,13
Varus,ADC,Yone,Support,0.5568,8
Draven,ADC,Yone,Support,0.4692,7
Kaisa,ADC,Yone,Support,0.5249,27
Jhin,ADC,Yone,Support,0.4738,19
Yone,Support,Zeri,ADC,0.4834,13
Jinx,ADC,Yone,Support,0.5438,107
Lucian,ADC,Yone,Support,0.5018,182
Xayah,ADC,Yone,Support,0.4815,7
Aphelios,ADC,Yone,Support,0.5329,20
Yone,Support,Yunara,ADC,0.5145,43
Smolder,ADC,Yone,Support,0.4989,10
Yorick,Top,Zed,Mid,0.4791,6
Yorick,Top,Zeri,ADC,0.4306,6
Yorick,Top,Yunara,ADC,0.4856,13
Yorick,Top,Yuumi,Support,0.4587,8
Olaf,Top,Yorick,Jungle,0.5076,7
Teemo,Top,Yorick,Jungle,0.5003,7
Tryndamere,Top,Yorick,Jungle,0.4424,6
Jax,Top,Yorick,Jungle,0.512,7
DrMundo,Top,Yorick,Jungle,0.4616,9
Irelia,Top,Yorick,Jungle,0.472,7
Gangplank,Top,Yorick,Jungle,0.5246,9
Malphite,Top,Yorick,Jungle,0.5115,15
Renekton,Top,Yorick,Jungle,0.4409,14
Rumble,Top,Yorick,Jungle,0.5518,5
Nasus,Top,Yorick,Jungle,0.5539,13
Gragas,Top,Yorick,Jungle,0.4815,6
Mordekaiser,Top,Yorick,Jungle,0.5504,9
Akali,Top,Yorick,Jungle,0.5014,6
Garen,Top,Yorick,Jungle,0.521,11
Volibear,Top,Yorick,Jungle,0.49,7
Fiora,Top,Yorick,Jungle,0.518,6
Darius,Top,Yorick,Jungle,0.4948,7
Jayce,Top,Yorick,Jungle,0.4861,14
Yasuo,Top,Yorick,Jungle,0.482,6
Camille,Top,Yorick,Jungle,0.4644,8
Aatrox,Top,Yorick,Jungle,0.4676,13
Ornn,Top,Yorick,Jungle,0.4444,5
Yone,Top,Yorick,Jungle,0.4338,13
Ambessa,Top,Yorick,Jungle,0.5532,7
Sett,Top,Yorick,Jungle,0.4299,9
KSante,Top,Yorick,Jungle,0.4487,12
Galio,Mid,Yorick,Jungle,0.4637,7
TwistedFate,Mid,Yorick,Jungle,0.5007,14
Leblanc,Mid,Yorick,Jungle,0.5023,10
Ryze,Mid,Yorick,Jungle,0.4377,8
Kassadin,Mid,Yorick,Jungle,0.5318,7
Veigar,Mid,Yorick,Jungle,0.5284,5
Katarina,Mid,Yorick,Jungle,0.4689,9
Orianna,Mid,Yorick,Jungle,0.4567,12
Cassiopeia,Mid,Yorick,Jungle,0.4493,6
Nasus,Mid,Yorick,Jungle,0.5272,6
Akali,Mid,Yorick,Jungle,0.4723,10
Malzahar,Mid,Yorick,Jungle,0.5049,7
Lux,Mid,Yorick,Jungle,0.4649,7
Xerath,Mid,Yorick,Jungle,0.4613,10
Ahri,Mid,Yorick,Jungle,0.5182,17
Fizz,Mid,Yorick,Jungle,0.5205,8
Viktor,Mid,Yorick,Jungle,0.5169,10
Lissandra,Mid,Yorick,Jungle,0.5665,10
Diana,Mid,Yorick,Jungle,0.4904,8
Syndra,Mid,Yorick,Jungle,0.4785,20
Yorick,Jungle,Zoe,Mid,0.5241,7
Yasuo,Mid,Yorick,Jungle,0.4486,7
Yorick,Jungle,Zed,Mid,0.4666,9
Ekko,Mid,Yorick,Jungle,0.5317,6
Sylas,Mid,Yorick,Jungle,0.4357,16
Vex,Mid,Yorick,Jungle,0.5594,10
Yone,Mid,Yorick,Jungle,0.4796,5
Locke,Mid,Yorick,Jungle,0.4585,16
Hwei,Mid,Yorick,Jungle,0.459,9
Sivir,ADC,Yorick,Jungle,0.4334,7
Tristana,ADC,Yorick,Jungle,0.479,14
MissFortune,ADC,Yorick,Jungle,0.4846,7
Ashe,ADC,Yorick,Jungle,0.463,15
Twitch,ADC,Yorick,Jungle,0.4891,5
Caitlyn,ADC,Yorick,Jungle,0.5026,28
Ezreal,ADC,Yorick,Jungle,0.4487,26
KogMaw,ADC,Yorick,Jungle,0.5275,5
Varus,ADC,Yorick,Jungle,0.5345,7
Draven,ADC,Yorick,Jungle,0.4581,7
Kaisa,ADC,Yorick,Jungle,0.4921,36
Jhin,ADC,Yorick,Jungle,0.4703,36
Yorick,Jungle,Zeri,ADC,0.4612,6
Jinx,ADC,Yorick,Jungle,0.4854,28
Lucian,ADC,Yorick,Jungle,0.5301,17
Kalista,ADC,Yorick,Jungle,0.4769,6
Xayah,ADC,Yorick,Jungle,0.5137,7
Aphelios,ADC,Yorick,Jungle,0.5139,8
Yorick,Jungle,Yunara,ADC,0.4662,25
Alistar,Support,Yorick,Jungle,0.4311,10
Soraka,Support,Yorick,Jungle,0.5506,6
Morgana,Support,Yorick,Jungle,0.5628,7
Yorick,Jungle,Zilean,Support,0.468,6
Janna,Support,Yorick,Jungle,0.4935,6
Karma,Support,Yorick,Jungle,0.4564,18
Blitzcrank,Support,Yorick,Jungle,0.5339,16
Pantheon,Support,Yorick,Jungle,0.5425,6
Leona,Support,Yorick,Jungle,0.4885,11
Lux,Support,Yorick,Jungle,0.5491,12
Xerath,Support,Yorick,Jungle,0.5417,10
Nautilus,Support,Yorick,Jungle,0.5079,15
Lulu,Support,Yorick,Jungle,0.4337,24
Seraphine,Support,Yorick,Jungle,0.5016,13
Braum,Support,Yorick,Jungle,0.5272,8
Senna,Support,Yorick,Jungle,0.512,7
Nami,Support,Yorick,Jungle,0.4776,13
Yorick,Jungle,Yuumi,Support,0.5288,12
Thresh,Support,Yorick,Jungle,0.5309,27
Bard,Support,Yorick,Jungle,0.4295,12
Rell,Support,Yorick,Jungle,0.5104,7
Pyke,Support,Yorick,Jungle,0.4557,11
Milio,Support,Yorick,Jungle,0.4522,10
Olaf,Top,Yorick,Mid,0.466,12
Urgot,Top,Yorick,Mid,0.5575,6
Sion,Top,Yorick,Mid,0.5115,9
Tryndamere,Top,Yorick,Mid,0.5637,7
Jax,Top,Yorick,Mid,0.4929,12
Singed,Top,Yorick,Mid,0.5711,6
Chogath,Top,Yorick,Mid,0.5443,7
DrMundo,Top,Yorick,Mid,0.5145,6
Irelia,Top,Yorick,Mid,0.4905,10
Gangplank,Top,Yorick,Mid,0.4798,10
Malphite,Top,Yorick,Mid,0.4576,16
Renekton,Top,Yorick,Mid,0.4824,12
Vayne,Top,Yorick,Mid,0.4338,5
Nasus,Top,Yorick,Mid,0.5062,17
Mordekaiser,Top,Yorick,Mid,0.4289,5
Garen,Top,Yorick,Mid,0.4876,18
Volibear,Top,Yorick,Mid,0.5659,5
Fiora,Top,Yorick,Mid,0.5508,8
Darius,Top,Yorick,Mid,0.4886,10
Jayce,Top,Yorick,Mid,0.4891,15
Gnar,Top,Yorick,Mid,0.4558,7
Yasuo,Top,Yorick,Mid,0.4932,10
Camille,Top,Yorick,Mid,0.5409,10
Aatrox,Top,Yorick,Mid,0.4891,11
Ornn,Top,Yorick,Mid,0.4744,6
Yone,Top,Yorick,Mid,0.5251,18
Ambessa,Top,Yorick,Mid,0.4997,11
Sett,Top,Yorick,Mid,0.5365,8
KSante,Top,Yorick,Mid,0.4843,11
Yorick,Mid,Zaahen,Top,0.5479,9
XinZhao,Jungle,Yorick,Mid,0.4872,5
MasterYi,Jungle,Yorick,Mid,0.5311,9
Chogath,Jungle,Yorick,Mid,0.5703,12
Shaco,Jungle,Yorick,Mid,0.518,8
Nocturne,Jungle,Yorick,Mid,0.5602,11
JarvanIV,Jungle,Yorick,Mid,0.468,13
MonkeyKing,Jungle,Yorick,Mid,0.5194,9
LeeSin,Jungle,Yorick,Mid,0.5054,32
Nidalee,Jungle,Yorick,Mid,0.5286,9
Udyr,Jungle,Yorick,Mid,0.545,5
Talon,Jungle,Yorick,Mid,0.5065,15
Shyvana,Jungle,Yorick,Mid,0.5519,9
Graves,Jungle,Yorick,Mid,0.4405,18
Rengar,Jungle,Yorick,Mid,0.481,9
Sejuani,Jungle,Yorick,Mid,0.4649,7
Hecarim,Jungle,Yorick,Mid,0.4652,12
Khazix,Jungle,Yorick,Mid,0.5597,12
Kayn,Jungle,Yorick,Mid,0.5335,9
Belveth,Jungle,Yorick,Mid,0.5237,5
Briar,Jungle,Yorick,Mid,0.525,11
Viego,Jungle,Yorick,Mid,0.4894,26
Ekko,Jungle,Yorick,Mid,0.4737,9
Qiyana,Jungle,Yorick,Mid,0.5295,12
Vi,Jungle,Yorick,Mid,0.5153,12
Sylas,Jungle,Yorick,Mid,0.546,17
Naafiri,Jungle,Yorick,Mid,0.459,9
Sivir,ADC,Yorick,Mid,0.4773,6
Tristana,ADC,Yorick,Mid,0.5292,19
MissFortune,ADC,Yorick,Mid,0.5088,6
Ashe,ADC,Yorick,Mid,0.5029,12
Twitch,ADC,Yorick,Mid,0.5194,7
Caitlyn,ADC,Yorick,Mid,0.4942,26
Ezreal,ADC,Yorick,Mid,0.4436,33
KogMaw,ADC,Yorick,Mid,0.5381,6
Varus,ADC,Yorick,Mid,0.4534,6
Draven,ADC,Yorick,Mid,0.5121,7
Kaisa,ADC,Yorick,Mid,0.4827,52
Yasuo,ADC,Yorick,Mid,0.5402,7
Jhin,ADC,Yorick,Mid,0.5117,37
Yorick,Mid,Zeri,ADC,0.5086,6
Jinx,ADC,Yorick,Mid,0.5708,34
Lucian,ADC,Yorick,Mid,0.5672,20
Samira,ADC,Yorick,Mid,0.4524,7
Kalista,ADC,Yorick,Mid,0.5151,11
Xayah,ADC,Yorick,Mid,0.5682,6
Aphelios,ADC,Yorick,Mid,0.5149,14
Yorick,Mid,Yunara,ADC,0.5268,32
Alistar,Support,Yorick,Mid,0.5503,11
Soraka,Support,Yorick,Mid,0.4815,7
Morgana,Support,Yorick,Mid,0.4904,6
Sona,Support,Yorick,Mid,0.4772,8
Janna,Support,Yorick,Mid,0.5282,13
Karma,Support,Yorick,Mid,0.4472,18
Swain,Support,Yorick,Mid,0.4513,5
Blitzcrank,Support,Yorick,Mid,0.5688,10
Pantheon,Support,Yorick,Mid,0.4914,7
Leona,Support,Yorick,Mid,0.5539,22
Nautilus,Support,Yorick,Mid,0.5169,24
Lulu,Support,Yorick,Mid,0.5518,25
Seraphine,Support,Yorick,Mid,0.5077,15
Velkoz,Support,Yorick,Mid,0.5456,5
Camille,Support,Yorick,Mid,0.4667,6
Braum,Support,Yorick,Mid,0.5141,14
TahmKench,Support,Yorick,Mid,0.5097,6
Senna,Support,Yorick,Mid,0.5298,14
Nami,Support,Yorick,Mid,0.4417,20
Yorick,Mid,Yuumi,Support,0.5105,13
Thresh,Support,Yorick,Mid,0.5363,35
Bard,Support,Yorick,Mid,0.5271,14
Rakan,Support,Yorick,Mid,0.5398,5
Rell,Support,Yorick,Mid,0.5147,6
Pyke,Support,Yorick,Mid,0.4424,13
Milio,Support,Yorick,Mid,0.5064,11
Nasus,Top,Yorick,ADC,0.5278,5
Garen,Top,Yorick,ADC,0.5522,6
Camille,Top,Yorick,ADC,0.5246,5
Yone,Top,Yorick,ADC,0.5709,6
LeeSin,Jungle,Yorick,ADC,0.5047,6
Talon,Jungle,Yorick,ADC,0.5531,7
Graves,Jungle,Yorick,ADC,0.4496,8
Hecarim,Jungle,Yorick,ADC,0.5151,5
Kayn,Jungle,Yorick,ADC,0.5389,5
Qiyana,Jungle,Yorick,ADC,0.5712,6
Katarina,Mid,Yorick,ADC,0.5688,5
Viktor,Mid,Yorick,ADC,0.474,6
Yasuo,Mid,Yorick,ADC,0.5709,13
Yorick,ADC,Zed,Mid,0.5661,10
Yone,Mid,Yorick,ADC,0.5227,8
Nautilus,Support,Yorick,ADC,0.5554,5
Seraphine,Support,Yorick,ADC,0.5238,6
Senna,Support,Yorick,ADC,0.5585,5
Nami,Support,Yorick,ADC,0.4577,13
Thresh,Support,Yorick,ADC,0.5607,8
Pyke,Support,Yorick,ADC,0.542,6
Olaf,Top,Yorick,Support,0.556,9
Urgot,Top,Yorick,Support,0.5709,10
Kayle,Top,Yorick,Support,0.4789,9
Sion,Top,Yorick,Support,0.4946,9
Teemo,Top,Yorick,Support,0.5491,9
Tryndamere,Top,Yorick,Support,0.5471,11
Jax,Top,Yorick,Support,0.5525,21
Singed,Top,Yorick,Support,0.5599,11
Chogath,Top,Yorick,Support,0.4939,12
DrMundo,Top,Yorick,Support,0.44,13
Irelia,Top,Yorick,Support,0.5519,17
Gangplank,Top,Yorick,Support,0.5202,15
Trundle,Top,Yorick,Support,0.4997,6
Malphite,Top,Yorick,Support,0.546,17
Renekton,Top,Yorick,Support,0.569,20
Vayne,Top,Yorick,Support,0.5203,8
Rumble,Top,Yorick,Support,0.5573,8
Nasus,Top,Yorick,Support,0.5403,24
Gragas,Top,Yorick,Support,0.5678,7
Pantheon,Top,Yorick,Support,0.5486,10
Mordekaiser,Top,Yorick,Support,0.5266,13
Yorick,Support,Yorick,Top,0.5479,6
Akali,Top,Yorick,Support,0.5094,9
Garen,Top,Yorick,Support,0.4727,19
Riven,Top,Yorick,Support,0.5704,7
Shen,Top,Yorick,Support,0.5142,16
Volibear,Top,Yorick,Support,0.4745,12
Fiora,Top,Yorick,Support,0.5412,10
Darius,Top,Yorick,Support,0.4842,17
Jayce,Top,Yorick,Support,0.5606,28
Gnar,Top,Yorick,Support,0.4545,16
Yasuo,Top,Yorick,Support,0.531,12
Camille,Top,Yorick,Support,0.5462,17
Kled,Top,Yorick,Support,0.5423,6
Aatrox,Top,Yorick,Support,0.4763,16
Ornn,Top,Yorick,Support,0.5553,13
Yone,Top,Yorick,Support,0.5259,25
Ambessa,Top,Yorick,Support,0.4812,14
Sett,Top,Yorick,Support,0.464,19
Gwen,Top,Yorick,Support,0.5423,7
KSante,Top,Yorick,Support,0.4349,11
Yorick,Support,Zaahen,Top,0.5069,11
XinZhao,Jungle,Yorick,Support,0.5608,11
Fiddlesticks,Jungle,Yorick,Support,0.5683,6
MasterYi,Jungle,Yorick,Support,0.5552,18
Warwick,Jungle,Yorick,Support,0.5025,5
Nunu,Jungle,Yorick,Support,0.5621,8
Jax,Jungle,Yorick,Support,0.4427,6
Evelynn,Jungle,Yorick,Support,0.4508,10
Karthus,Jungle,Yorick,Support,0.5025,5
Chogath,Jungle,Yorick,Support,0.5668,15
Amumu,Jungle,Yorick,Support,0.4778,6
Shaco,Jungle,Yorick,Support,0.5214,12
Nocturne,Jungle,Yorick,Support,0.5547,17
JarvanIV,Jungle,Yorick,Support,0.4299,30
Elise,Jungle,Yorick,Support,0.5268,8
MonkeyKing,Jungle,Yorick,Support,0.5618,21
LeeSin,Jungle,Yorick,Support,0.5544,47
Nidalee,Jungle,Yorick,Support,0.5646,9
Udyr,Jungle,Yorick,Support,0.4706,9
Talon,Jungle,Yorick,Support,0.5449,18
Shyvana,Jungle,Yorick,Support,0.5067,13
Graves,Jungle,Yorick,Support,0.482,25
Rengar,Jungle,Yorick,Support,0.5684,13
Sejuani,Jungle,Yorick,Support,0.5695,8
Hecarim,Jungle,Yorick,Support,0.5065,21
Khazix,Jungle,Yorick,Support,0.496,18
Diana,Jungle,Yorick,Support,0.4705,8
Kayn,Jungle,Yorick,Support,0.5531,24
Yorick,Support,Zyra,Jungle,0.4565,6
Yorick,Support,Zac,Jungle,0.4757,10
Belveth,Jungle,Yorick,Support,0.4895,8
Briar,Jungle,Yorick,Support,0.4705,11
Viego,Jungle,Yorick,Support,0.4705,32
Yorick,Support,Zed,Jungle,0.5144,10
Ekko,Jungle,Yorick,Support,0.5169,20
Qiyana,Jungle,Yorick,Support,0.5694,24
Vi,Jungle,Yorick,Support,0.4953,19
Sylas,Jungle,Yorick,Support,0.4889,24
Lillia,Jungle,Yorick,Support,0.5711,11
Naafiri,Jungle,Yorick,Support,0.4522,10
Annie,Mid,Yorick,Support,0.5336,6
Galio,Mid,Yorick,Support,0.475,12
TwistedFate,Mid,Yorick,Support,0.5672,18
Leblanc,Mid,Yorick,Support,0.5379,21
Vladimir,Mid,Yorick,Support,0.5401,14
Ryze,Mid,Yorick,Support,0.449,9
Anivia,Mid,Yorick,Support,0.534,14
Kassadin,Mid,Yorick,Support,0.5539,22
Irelia,Mid,Yorick,Support,0.5124,7
Veigar,Mid,Yorick,Support,0.5382,9
Katarina,Mid,Yorick,Support,0.4896,24
Orianna,Mid,Yorick,Support,0.476,9
Nasus,Mid,Yorick,Support,0.5368,8
Akali,Mid,Yorick,Support,0.4491,17
Malzahar,Mid,Yorick,Support,0.5181,15
Lux,Mid,Yorick,Support,0.5491,10
Xerath,Mid,Yorick,Support,0.5399,13
Ahri,Mid,Yorick,Support,0.5568,32
Fizz,Mid,Yorick,Support,0.5686,14
Viktor,Mid,Yorick,Support,0.5056,33
Lissandra,Mid,Yorick,Support,0.5329,23
Diana,Mid,Yorick,Support,0.5283,11
Syndra,Mid,Yorick,Support,0.4993,29
Yorick,Support,Zoe,Mid,0.4931,8
Yasuo,Mid,Yorick,Support,0.509,20
Taliyah,Mid,Yorick,Support,0.5658,6
Yorick,Support,Zed,Mid,0.5409,27
Ekko,Mid,Yorick,Support,0.5645,16
Qiyana,Mid,Yorick,Support,0.4544,7
Sylas,Mid,Yorick,Support,0.4766,26
Vex,Mid,Yorick,Support,0.4844,11
Yone,Mid,Yorick,Support,0.4551,16
Mel,Mid,Yorick,Support,0.5228,7
Locke,Mid,Yorick,Support,0.5502,25
Aurora,Mid,Yorick,Support,0.5707,5
Hwei,Mid,Yorick,Support,0.5064,11
Sivir,ADC,Yorick,Support,0.4799,15
Tristana,ADC,Yorick,Support,0.551,30
MissFortune,ADC,Yorick,Support,0.4293,7
Ashe,ADC,Yorick,Support,0.5594,23
Twitch,ADC,Yorick,Support,0.481,20
Caitlyn,ADC,Yorick,Support,0.5218,42
Vayne,ADC,Yorick,Support,0.5433,10
Ezreal,ADC,Yorick,Support,0.4297,15
KogMaw,ADC,Yorick,Support,0.5685,13
Varus,ADC,Yorick,Support,0.5568,8
Draven,ADC,Yorick,Support,0.4692,7
Kaisa,ADC,Yorick,Support,0.5249,27
Jhin,ADC,Yorick,Support,0.4738,19
Yorick,Support,Zeri,ADC,0.4834,13
Jinx,ADC,Yorick,Support,0.5438,107
Lucian,ADC,Yorick,Support,0.5018,182
Xayah,ADC,Yorick,Support,0.4815,7
Aphelios,ADC,Yorick,Support,0.5329,20
Yorick,Support,Yunara,ADC,0.5145,43
Smolder,ADC,Yorick,Support,0.4989,10
XinZhao,Jungle,Yunara,Top,0.4889,6
Fiddlesticks,Jungle,Yunara,Top,0.534,5
MasterYi,Jungle,Yunara,Top,0.5265,12
Evelynn,Jungle,Yunara,Top,0.513,5
Chogath,Jungle,Yunara,Top,0.5691,9
Shaco,Jungle,Yunara,Top,0.504,7
Nocturne,Jungle,Yunara,Top,0.5192,9
JarvanIV,Jungle,Yunara,Top,0.4919,12
MonkeyKing,Jungle,Yunara,Top,0.4809,11
LeeSin,Jungle,Yunara,Top,0.5027,30
Nidalee,Jungle,Yunara,Top,0.5658,5
Talon,Jungle,Yunara,Top,0.52,12
Shyvana,Jungle,Yunara,Top,0.4965,6
Graves,Jungle,Yunara,Top,0.4501,13
Rengar,Jungle,Yunara,Top,0.4414,10
Hecarim,Jungle,Yunara,Top,0.48,8
Khazix,Jungle,Yunara,Top,0.4521,10
Kayn,Jungle,Yunara,Top,0.5223,11
Yunara,Top,Zac,Jungle,0.4749,6
Belveth,Jungle,Yunara,Top,0.5083,6
Viego,Jungle,Yunara,Top,0.4892,18
Ekko,Jungle,Yunara,Top,0.5659,9
Qiyana,Jungle,Yunara,Top,0.5608,13
Vi,Jungle,Yunara,Top,0.5446,8
Sylas,Jungle,Yunara,Top,0.4625,12
Galio,Mid,Yunara,Top,0.559,10
TwistedFate,Mid,Yunara,Top,0.4738,12
Leblanc,Mid,Yunara,Top,0.5627,11
Vladimir,Mid,Yunara,Top,0.5056,7
Ryze,Mid,Yunara,Top,0.4654,6
Anivia,Mid,Yunara,Top,0.5557,6
Kassadin,Mid,Yunara,Top,0.501,9
Katarina,Mid,Yunara,Top,0.5374,7
Cassiopeia,Mid,Yunara,Top,0.5594,6
Akali,Mid,Yunara,Top,0.5571,13
Malzahar,Mid,Yunara,Top,0.4833,6
Lux,Mid,Yunara,Top,0.4754,6
Xerath,Mid,Yunara,Top,0.5094,8
Ahri,Mid,Yunara,Top,0.5282,15
Fizz,Mid,Yunara,Top,0.4929,6
Viktor,Mid,Yunara,Top,0.5156,16
Lissandra,Mid,Yunara,Top,0.5266,6
Diana,Mid,Yunara,Top,0.4873,7
Syndra,Mid,Yunara,Top,0.4851,20
AurelionSol,Mid,Yunara,Top,0.5166,5
Yunara,Top,Zoe,Mid,0.5683,8
Yasuo,Mid,Yunara,Top,0.5149,11
Akshan,Mid,Yunara,Top,0.4849,8
Yunara,Top,Zed,Mid,0.4661,8
Ekko,Mid,Yunara,Top,0.5384,7
Sylas,Mid,Yunara,Top,0.4382,13
Yone,Mid,Yunara,Top,0.4489,17
Locke,Mid,Yunara,Top,0.5178,14
Hwei,Mid,Yunara,Top,0.5479,9
Sivir,ADC,Yunara,Top,0.4309,10
Tristana,ADC,Yunara,Top,0.5618,21
MissFortune,ADC,Yunara,Top,0.4922,10
Ashe,ADC,Yunara,Top,0.458,10
Caitlyn,ADC,Yunara,Top,0.4677,29
Ezreal,ADC,Yunara,Top,0.5306,16
Varus,ADC,Yunara,Top,0.4666,7
Viktor,ADC,Yunara,Top,0.5529,7
Draven,ADC,Yunara,Top,0.5072,6
Kaisa,ADC,Yunara,Top,0.4607,37
Jhin,ADC,Yunara,Top,0.5543,25
Yunara,Top,Zeri,ADC,0.5132,7
Jinx,ADC,Yunara,Top,0.5564,31
Lucian,ADC,Yunara,Top,0.5085,18
Kalista,ADC,Yunara,Top,0.5119,8
Xayah,ADC,Yunara,Top,0.5333,6
Yunara,ADC,Yunara,Top,0.5052,25
Alistar,Support,Yunara,Top,0.5054,7
Soraka,Support,Yunara,Top,0.5199,6
Morgana,Support,Yunara,Top,0.5406,6
Yunara,Top,Zilean,Support,0.4991,6
Shaco,Support,Yunara,Top,0.4376,5
Sona,Support,Yunara,Top,0.498,6
Janna,Support,Yunara,Top,0.5199,13
Karma,Support,Yunara,Top,0.4935,13
Blitzcrank,Support,Yunara,Top,0.5061,11
Leona,Support,Yunara,Top,0.4667,11
